,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
4841,dying,2015-04-17,1862,12,False,False,бояться написать,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4842,dying,2015-04-17,1247,7,False,False,лень менять свой жизнь пусть хуевый,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4843,dying,2015-04-17,2385,29,False,False,общаться мало мало,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4844,dying,2015-04-17,1501,12,False,False,сегодня тупой завтра ничто изменяться,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4845,dying,2015-04-17,2244,21,False,False,любить привыкать дабудить дабудай,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4846,dying,2015-04-17,2340,29,False,False,долбоеб искусство,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4847,dying,2015-04-17,2079,32,False,False,хотеть обнимать кто-то кроме,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4848,dying,2015-04-17,1667,18,False,False,точно похудеть точно похудо точно точно точно точно биг мак картошка фри кол пожалуйста,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4849,dying,2015-04-17,1843,23,False,False,окей гугл забывать переставать страдать,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4850,dying,2015-04-17,1760,14,False,False,думать странный спасибо,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4851,dying,2015-04-17,1715,14,False,False,влюбляться рехнуться,31.8,732.1,11.0,"Ветер, дующий с востока",6.0,4.0,6.0,-2.6
4852,dying,2015-04-16,1883,12,False,False,сон ооууу умирать,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4853,dying,2015-04-16,3642,30,False,False,фоткаться красивый,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4854,dying,2015-04-16,2519,23,False,False,нравиться,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4855,dying,2015-04-16,1383,20,False,False,каждый маша жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4856,dying,2015-04-16,1629,26,False,False,каждый настя жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4857,dying,2015-04-16,843,15,False,False,каждый саша жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4858,dying,2015-04-16,765,11,False,False,каждый полина жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4859,dying,2015-04-16,947,17,False,False,каждый яна жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4860,dying,2015-04-16,1262,22,False,False,каждый аня жить принцесск,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4861,dying,2015-04-16,1920,27,False,False,расстояние съебывать по-братски,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4862,dying,2015-04-16,1469,14,False,False,пара сон,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4863,dying,2015-04-16,2384,39,False,False,хороший отвечать,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4864,dying,2015-04-16,1598,19,False,False,откладывать,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4865,dying,2015-04-16,3101,31,False,False,посылать нахуй кинуть чс мужииика,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4866,dying,2015-04-16,4117,79,False,False,девушка настолько глупый продолжать любить разбивать сердце отвечать второй находить,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4867,dying,2015-04-16,2336,42,False,False,весь сильный пока встречать свой слабость,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4868,dying,2015-04-16,2909,32,False,False,любить человек фотка лайкать,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4869,dying,2015-04-16,2021,11,False,False,нравиться,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4870,dying,2015-04-16,2088,11,False,False,сказать худенький вместе,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4871,dying,2015-04-16,1774,18,False,False,Нехватаниетебясукпздц,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4872,dying,2015-04-16,2053,25,False,False,никомуненужненький вечнострашненький вечненькоебануть,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4873,dying,2015-04-16,1713,19,False,False,стоить обижаться человек хотя равный долбаеба умничек красавица,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4874,dying,2015-04-16,2480,36,False,False,фу перхоть это кокаин,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4875,dying,2015-04-16,2834,38,False,False,хотеть курить травка грабить банка убивать человек стесняться,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4876,dying,2015-04-16,2143,22,False,False,ненавижуненавижуненавидеть весь баба рядом,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4877,dying,2015-04-16,3060,35,False,False,аудиозапись элита,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4878,dying,2015-04-16,1943,18,False,False,девушка который резать вена плакать глотать таблетка любить,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4879,dying,2015-04-16,2436,17,False,False,лайкай фотка блять очень приятно,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4880,dying,2015-04-16,2322,25,False,False,диванчик друг теплый теплый,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4881,dying,2015-04-16,1827,22,False,False,периодически симулировать радость,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4882,dying,2015-04-16,2225,25,False,False,сказать хотеть,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4883,dying,2015-04-16,2153,34,False,False,время любить,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4884,dying,2015-04-16,3106,24,False,False,любить ууу пиздабольство пахнуть пиздец,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4885,dying,2015-04-16,2278,26,False,False,влюбляться проигрывать,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4886,dying,2015-04-16,2202,35,False,False,весь бесить,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4887,dying,2015-04-16,1535,16,False,False,окружение игнорчик,32.5,732.2,13.0,"Ветер, дующий с востока",6.0,4.0,6.0,0.3
4888,dying,2015-04-15,3206,40,False,False,красивый показываться,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4889,dying,2015-04-15,1904,36,False,False,пони единорог,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4890,dying,2015-04-15,2072,22,False,False,доктор депрессия присаживаться бухать,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4891,dying,2015-04-15,2534,31,False,False,жить жить твой жизнь появляться ирина,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4892,dying,2015-04-15,1927,39,False,False,жить жить твой жизнь появляться лиза,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4893,dying,2015-04-15,1900,26,False,False,жить жить твой жизнь появляться яна,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4894,dying,2015-04-15,1675,24,False,False,жить жить твой жизнь появляться соня,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4895,dying,2015-04-15,1627,26,False,False,жить жить твой жизнь появляться оля,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4896,dying,2015-04-15,1942,29,False,False,жить жить твой жизнь появляться даша,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4897,dying,2015-04-15,1985,38,False,False,жить жить твой жизнь появляться аня,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4898,dying,2015-04-15,1875,41,False,False,жить жить твой жизнь появляться лера,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4899,dying,2015-04-15,2080,26,False,False,жить жить твой жизнь появляться диана,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4900,dying,2015-04-15,1731,31,False,False,жить жить твой жизнь появляться саша,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4901,dying,2015-04-15,1432,18,False,False,жить жить твой жизнь появляться маша,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4902,dying,2015-04-15,1958,30,False,False,жить жить твой жизнь появляться вика,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4903,dying,2015-04-15,2805,40,False,False,детство весь девочка хотеть принцесса наркодилер,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4904,dying,2015-04-15,2196,35,False,False,почему сила игнорить,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4905,dying,2015-04-15,3085,29,False,False,нич девка спасибо мама,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4906,dying,2015-04-15,2067,13,False,False,надеяться сдыхать день,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4907,dying,2015-04-15,1860,14,False,False,плохо случаться баба,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4908,dying,2015-04-15,2611,29,False,False,б ложиться сдыхать мама разрешать,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4909,dying,2015-04-15,1996,23,False,False,написать приятный слово похуй,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4910,dying,2015-04-15,1753,6,False,False,принцесса наебывать,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4911,dying,2015-04-15,1777,26,False,False,рядом круто,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4912,dying,2015-04-15,1484,16,False,False,глаз твой бесскрайний небо,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4913,dying,2015-04-15,2165,28,False,False,доверять человек кидать,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4914,dying,2015-04-15,1515,7,False,False,время менять человек жирный сторона,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4915,dying,2015-04-15,1973,19,False,False,чс кидать принцесски 0,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4916,dying,2015-04-15,1702,31,False,False,жить стесняться,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4917,dying,2015-04-15,2985,46,False,False,парень охуенный,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4918,dying,2015-04-15,2353,28,False,False,игнор причина признак мудачин,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4919,dying,2015-04-15,2425,23,False,False,ждать лошков первый шажок,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4920,dying,2015-04-15,1792,15,False,False,издеваться,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4921,dying,2015-04-15,1703,15,False,False,смеяться грустненький,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4922,dying,2015-04-15,2041,17,False,False,мочь бросать школа становиться диснеевский принцесса,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4923,dying,2015-04-15,1996,12,False,False,пытаться влюблять влюбляться,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4924,dying,2015-04-15,1520,15,False,False,становиться часть вселенная,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4925,dying,2015-04-15,1724,24,False,False,прямо,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4926,dying,2015-04-15,2151,18,False,False,бу бу бу кто-то обижаться чс помогать сук,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4927,dying,2015-04-15,2057,29,False,False,столько ныть льзя,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4928,dying,2015-04-15,2740,24,False,False,дот накрываться,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4929,dying,2015-04-15,1138,8,False,False,выпивать грусть,32.5,731.5,13.0,"Ветер, дующий с востока",5.0,4.0,3.2,0.7
4930,dying,2015-04-14,2650,54,False,False,вещь который хороший 1 отвечать сообщение 2 ныть 3 мечтать 4 жрать 5 выводить человек 6 спать 7 грустить,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4931,dying,2015-04-14,1793,29,False,False,котик,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4932,dying,2015-04-14,4193,44,False,False,лапуся,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4933,dying,2015-04-14,1495,17,False,False,каждый полина опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4934,dying,2015-04-14,1652,25,False,False,каждый кристина опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4935,dying,2015-04-14,1599,22,False,False,каждый лера опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4936,dying,2015-04-14,1803,26,False,False,каждый аня опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4937,dying,2015-04-14,2192,37,False,False,каждый настя опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4938,dying,2015-04-14,1799,30,False,False,каждый катя опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4939,dying,2015-04-14,1471,19,False,False,каждый диана опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4940,dying,2015-04-14,765,13,False,False,каждый лена опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4941,dying,2015-04-14,1510,25,False,False,каждый даша опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4942,dying,2015-04-14,1230,13,False,False,каждый наташа опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4943,dying,2015-04-14,978,12,False,False,каждый саша опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4944,dying,2015-04-14,946,11,False,False,каждый маша опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4945,dying,2015-04-14,924,15,False,False,каждый оля опасный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4946,dying,2015-04-14,2072,14,False,False,давать прикидываться вместе,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4947,dying,2015-04-14,1433,12,False,False,сердце сгнивать впизда,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4948,dying,2015-04-14,4081,68,False,False,девочка злой просто нужно часто обнимать,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4949,dying,2015-04-14,2067,27,False,False,угадывать сегодня день правильно хуевый,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4950,dying,2015-04-14,2168,15,False,False,любить идти хуй равный любить,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4951,dying,2015-04-14,2410,25,False,False,ко привыкать норма,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4952,dying,2015-04-14,2231,28,False,False,привязываться жалеть это,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4953,dying,2015-04-14,2867,46,False,False,почему второй половинка блять самовлюбленный эгоистичный тварь комплекс бог ебать тратить время кто-то кроме,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4954,dying,2015-04-14,2189,21,False,False,окей гугл почему мочь,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4955,dying,2015-04-14,1962,27,False,False,уровень боль который мало сказать прощать,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4956,dying,2015-04-14,1358,8,False,False,grustno pizdez,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4957,dying,2015-04-14,2159,18,False,False,привет любить расстояние ахах правда ... расстояние ахахах ... любить расстояние ахахахах сука слеза ахахах,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4958,dying,2015-04-14,1786,18,False,False,знать видеть повсюду,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4959,dying,2015-04-14,2687,34,False,False,держать внутри мило улыбаться,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4960,dying,2015-04-14,1791,16,False,False,тяжело бля знать,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4961,dying,2015-04-14,2214,18,False,False,игнорить любить дурак,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4962,dying,2015-04-14,1787,13,False,False,прижимать первый,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4963,dying,2015-04-14,1700,8,False,False,хороший шлюха бесплатный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4964,dying,2015-04-14,1234,4,False,False,утро должный просыпаться вместе,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4965,dying,2015-04-14,1958,16,False,False,чуть-чуть жирный,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4966,dying,2015-04-14,1593,13,False,False,любовь жить день,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4967,dying,2015-04-14,2303,13,False,False,удалять страница мешать выебываться,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4968,dying,2015-04-14,1535,13,False,False,почему скучать,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4969,dying,2015-04-14,1655,11,False,False,почему обнимать глаз,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4970,dying,2015-04-14,2087,23,False,False,обида винкс обида магия ебало прилетать,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4971,dying,2015-04-14,1731,13,False,False,перечитывать наш переписка вместе вернуться пожалуйста,30.7,732.7,15.0,"Ветер, дующий с северо-востока",5.0,4.0,2.0,1.6
4972,dying,2015-04-13,1906,20,False,False,похуй аж похуй,,,,,,,,
4973,dying,2015-04-13,1491,12,False,False,сказать наркотик,,,,,,,,
4974,dying,2015-04-13,1428,13,False,False,любить еда занимать сердце,,,,,,,,
4975,dying,2015-04-13,1829,18,False,False,завтра школа школа,,,,,,,,
4976,dying,2015-04-13,818,12,False,False,каждый саша любить погрустить,,,,,,,,
4977,dying,2015-04-13,674,7,False,False,каждый оля любить погрустить,,,,,,,,
4978,dying,2015-04-13,1098,11,False,False,каждый катя любить погрустить,,,,,,,,
4979,dying,2015-04-13,822,12,False,False,каждый диана любить погрустить,,,,,,,,
4980,dying,2015-04-13,676,13,False,False,каждый наташа любить погрустить,,,,,,,,
4981,dying,2015-04-13,586,3,False,False,каждый лена любить погрустить,,,,,,,,
4982,dying,2015-04-13,632,11,False,False,каждый маша любить погрустить,,,,,,,,
4983,dying,2015-04-13,1190,29,False,False,каждый настя любить погрустить,,,,,,,,
4984,dying,2015-04-13,1558,15,False,False,завтра дерьмище добрый ночь,,,,,,,,
4985,dying,2015-04-13,1546,20,False,False,хороший друг телефон,,,,,,,,
4986,dying,2015-04-13,2119,26,False,False,Ｋ Ａ Ｋ Ｚ Ｈ Ｅ Ｇ Ｒ Ｕ Ｓ Ｔ Ｎ Ｏ Ｇ Ｏ Ｓ Ｐ Ｏ Ｄ Ｉ ＥＢ Ｔ Ｖ Ｏ Ｙ Ｕ Ｍ Ａ Ｔ,,,,,,,,
4987,dying,2015-04-13,2746,22,False,False,хотеть проблема лайкать свой баба,,,,,,,,
4988,dying,2015-04-13,1633,14,False,False,поколение приуныть,,,,,,,,
4989,dying,2015-04-13,1840,17,False,False,делать урок чета приуныть,,,,,,,,
4990,dying,2015-04-13,2160,31,False,False,звонить переставать разлюблять пить бросать,,,,,,,,
4991,dying,2015-04-13,1789,11,False,False,сходить ум твой привет,,,,,,,,
4992,dying,2015-04-13,2056,28,False,False,хотеть обнимать,,,,,,,,
4993,dying,2015-04-13,1964,28,False,False,расстояние мразь,,,,,,,,
4994,dying,2015-04-13,3525,60,False,False,йоу нигга это район че сказать убирать комната мааааааааам,,,,,,,,
4995,dying,2015-04-13,2256,23,False,False,фантазия иметь весь поза,,,,,,,,
4996,dying,2015-04-13,1503,7,False,False,фантазия иметь весь поза,,,,,,,,
4997,dying,2015-04-13,2827,25,False,False,жить время девственница пошлый элитный шлюха,,,,,,,,
4998,dying,2015-04-13,1722,28,False,False,т е б л ю б л ю,,,,,,,,
4999,dying,2015-04-13,2054,33,False,False,самый дело проблема чокнутый баба,,,,,,,,
5000,dying,2015-04-13,2529,20,False,False,семейный положение игнорит,,,,,,,,
5001,dying,2015-04-13,2079,19,False,False,знать расстраиваться,,,,,,,,
5002,dying,2015-04-13,1618,16,False,False,ＭＮＥ ＧＲＹＳＴＮＯ Ｉ ＯＤＩＮＯＫＯ,,,,,,,,
5003,dying,2015-04-13,2204,21,False,False,ничто терять терять фальшивый друг,,,,,,,,
5004,dying,2015-04-13,1837,16,False,False,хороший хуй,,,,,,,,
5005,dying,2015-04-13,2202,28,False,False,просто вспомнить смеяться,,,,,,,,
5006,dying,2015-04-13,2456,22,False,False,мама доверять человек пиздец выращивать вообще ...,,,,,,,,
5007,dying,2015-04-13,1275,8,False,False,любить гулять любить гулить любить гуля любить гул любить гу любить г любить любить любить любить люб Лю л пойти петь,,,,,,,,
5008,dying,2015-04-13,2840,32,False,False,слишком урод любить,,,,,,,,
5009,dying,2015-04-12,1926,13,False,False,ненавидеть мразь который постоянно писать,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5010,dying,2015-04-12,2330,41,False,False,наушник менять мир,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5011,dying,2015-04-12,2120,24,False,False,сказать свой шлюха пялиться,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5012,dying,2015-04-12,2678,32,False,False,просто хотеть плавать русалка танцевать фея играть единорог,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5013,dying,2015-04-12,2411,14,False,False,дорогой глянуть твой сохранять картинка прослушивать твой аудио короче говорить выходить,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5014,dying,2015-04-12,1620,11,False,False,плохой хороший,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5015,dying,2015-04-12,2914,23,False,False,история грустный алина алина весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5016,dying,2015-04-12,1646,23,False,False,история грустный кристина кристина весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5017,dying,2015-04-12,1778,20,False,False,история грустный катя катя весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5018,dying,2015-04-12,1296,13,False,False,история грустный оля оля,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5019,dying,2015-04-12,796,13,False,False,история грустный саша саша весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5020,dying,2015-04-12,1742,25,False,False,история грустный дарья дарья весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5021,dying,2015-04-12,421,3,False,False,история грустный саша саша весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5022,dying,2015-04-12,1206,16,False,False,история грустный маша маша весело,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5023,dying,2015-04-12,1673,17,False,False,еда любить,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5024,dying,2015-04-12,1581,13,False,False,любить винкс,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5025,dying,2015-04-12,2165,15,False,False,мама папа фу,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5026,dying,2015-04-12,1779,19,False,False,,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5027,dying,2015-04-12,2029,25,False,False,вроде вместе вроде,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5028,dying,2015-04-12,1378,5,False,False,кажется вселяться вес,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5029,dying,2015-04-12,1552,12,False,False,окей гугл скачать любовь регистрация наеба,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5030,dying,2015-04-12,1446,11,False,False,мама депрессия,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5031,dying,2015-04-12,2372,24,False,False,любить твой богатый внутренний мир жопастенький,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5032,dying,2015-04-12,1967,17,False,False,сукападланенавижуненавижуненавидеть весь баба который рядом,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5033,dying,2015-04-12,1395,13,False,False,самый уебищный ошибка жизнь,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5034,dying,2015-04-12,2232,41,False,False,любить дота 2 кс танк просто любить,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5035,dying,2015-04-12,1368,8,False,False,че делать сидеть ждать лайка,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
