,author,date,text,n_likes,n_reposts,with_photo,is_repost?
8002,dying,21 янв 2015,"у   ты   оставаться   мало   месяц ,  чтобы   находить   то ,  с   кто   ты   быть   сюсюкаться   14   февраль .",1868,18,False,False
8003,dying,21 янв 2015,"хотеть   уезжать   туда , где   я   никто   не   знать",454,3,False,False
8004,dying,21 янв 2015,"этот   бит   не   сделать   для   танец , под   он   ты   должный   раздеваться",489,3,False,False
8005,dying,21 янв 2015,"я   думать   ты   норма , а   ты   еблан",596,4,False,False
8006,dying,21 янв 2015,неуходипожалуйста,435,2,False,False
8007,dying,21 янв 2015,"жизнь , как   чай .  Хз   почему , я   не   философ",533,9,False,False
8008,dying,21 янв 2015,твой   одежда   быть   хорошо   смотреться   на   пол   мой   спальня,463,5,False,False
8009,dying,21 янв 2015,"мудак , вернуть   я   мой   нерв",482,5,False,False
8010,dying,21 янв 2015,"обожать   твой   запах , он   сводить   я   с   ум",515,7,False,False
8011,dying,21 янв 2015,"любить   ты , как   персик   ты   такой   же   сладкий , пушистый   и   жирный",374,2,False,False
8012,dying,20 янв 2015,"вы   говорить   какой   я   плохой , а   я   похуй .",511,4,False,False
8013,dying,20 янв 2015,заебаться   уже   каждый   вечер   в   подушка   рыдать,537,4,False,False
8014,dying,20 янв 2015,"с   каждый   день ,  я   еще   много   убеждаться   что   ты   на   я   насрать .",622,5,False,False
8015,dying,20 янв 2015,"я   любить   ты ,  как   Доту2",502,7,False,False
8016,dying,20 янв 2015,"я   переживать   за   ты ,  а   ты   вечно   выебываться",579,5,False,False
8017,dying,20 янв 2015,я   у   родитель   рукожопый,469,10,False,False
8018,dying,20 янв 2015,"учеба   сука   отъебаться ,  мы   не   мочь   быть   вместе",763,10,False,False
8019,dying,20 янв 2015,"ты   подарить   я   море   любовь , а   я   в   он   поссать .",451,3,False,False
8020,dying,20 янв 2015,"я   бы   полюбить   ты ,  но   ты   давать   я   в   первый   день .",386,1,False,False
8021,dying,20 янв 2015,ты   красивый   и   прикольный   и   умненький   и   давать   потрахаться   уже   блять,509,3,False,False
8022,dying,20 янв 2015,"ты   такой   нежный ,  как   русский   репа",368,4,False,False
8023,dying,20 янв 2015,"предлагать   ты   пропускать   весь   этот   бред   с   отношение / расставание ,  и   сразу   впадать   в   депрессия   и   набирать   10   килограмм .",399,3,False,False
8024,dying,20 янв 2015,"девушка ,  не   бросать   парень .  и   так   уже   слишком   много   рэпер .",732,10,False,False
8025,dying,20 янв 2015,"я   счастливый , когда   есть .",476,7,False,False
8026,dying,20 янв 2015,"лайк , если   утомляться   седний   чета .",813,3,False,False
8027,dying,20 янв 2015,слеза   дело   не   помогать . надо   бухать .,583,2,False,False
8028,dying,20 янв 2015,"ты   не   жирный , а   ляжка   соприкасаться   из  -  за   тот , что   когда-нибудь   ты   быть   русалка .",654,4,False,False
8029,dying,20 янв 2015,"лайк , если   ты   неуравновенный   дибивать , который   вечно   нести   бред",621,5,False,False
8030,dying,20 янв 2015,"быть   я , быть   ты , но   мы   нет",501,4,False,False
8031,dying,20 янв 2015,"я   скучать , но   идти - ка   ты   нахуй .",593,8,False,False
8032,dying,20 янв 2015,"пусть   ты   быть   больно   так , как   быть   больно   я .",553,10,False,False
8033,dying,20 янв 2015,все   так   сложно   я   запутываться .,453,6,False,False
8034,dying,20 янв 2015,"целовать   я , пока   луч   не   целиться   в   мы",483,1,False,False
8035,dying,20 янв 2015,"какой-то   хуйня , а   не   жизнь",557,6,False,False
8036,dying,20 янв 2015,"жизнь   прекрасный , но   только   не   мой",492,3,False,False
8037,dying,20 янв 2015,"утро ,  ну   зачем   ты   начинать ,  нормально   же   спать",753,8,False,False
8038,dying,20 янв 2015,"хотеть   быть   дота ,  чтобы   я   все   любить",1046,5,False,False
8039,dying,20 янв 2015,"ничто   не   добиваться ,  зато   сам",444,3,False,False
8040,dying,20 янв 2015,любовь   измеряться   сердечко   в   вк .,509,3,False,False
8041,dying,20 янв 2015,я   высыпаться   никогда .,380,3,False,False
8042,dying,20 янв 2015,"не   забивать   чмо , а   интроверт .",365,4,False,False
8043,dying,20 янв 2015,элита   гулять   только   с   нажик .,907,7,False,False
8044,dying,19 янв 2015,бля   самый   уебищный   жизнь .,407,0,False,False
8045,dying,19 янв 2015,"ты   обещать   быть   со   я , но   нет   ты",486,3,False,False
8046,dying,19 янв 2015,"да   в   пизда ,  такой   как   ты",522,2,False,False
8047,dying,19 янв 2015,"пускай   за   окно   снег ,  быть   помнить   всегда ,  о   ты ,  про   ты .",488,5,False,False
8048,dying,19 янв 2015,"ты   променивать   я   на   она ,  а   я   променивать   ты   на   бухнуть .",498,2,False,False
8049,dying,19 янв 2015,давать   забывать   лето   HOMIE   ft   Dramma,616,6,True,False
8050,dying,19 янв 2015,"окей   гугл ,  как   забывать   быстро   этот   еблан ?",712,4,False,False
8051,dying,19 янв 2015,мы   24000  : 3   спасибо   наш   подписчик   !!!  мы   вы   любить   !!!,287,0,False,False
8052,dying,19 янв 2015,"может   начинать   уже   рыдать ,  из-за   то   что   у   я   нет   никто   на   14   февраль ?",851,5,False,False
8053,dying,19 янв 2015,"давать ,  скажем   другой   что   между   мы   дружба",431,4,False,False
8054,dying,19 янв 2015,"сделать   вид ,  что   хотя   бы   любить",470,3,False,False
8055,dying,19 янв 2015,"-  знать ,  что   отстойный ?  -  что ?  -  вообще   все .",548,4,False,False
8056,dying,19 янв 2015,"любить   еда   много , чем   человек .",472,4,False,False
8057,dying,19 янв 2015,спонсор   этот   вечер  -  мысль .  мысль  -  доведь   себя   до   истерика .  бесплатно   и   регистрация .,551,6,False,False
8058,dying,19 янв 2015,"мама , папа   я   чмо .",606,4,False,False
8059,dying,19 янв 2015,"мир   становиться   маленький ,  на   два ,  но   мрамор   не   поредеть",275,0,False,False
8060,dying,19 янв 2015,но   как   вылетать   из   окно  -  забывать   про   кислород,300,1,False,False
8061,dying,19 янв 2015,"а   тут   одевать   петля   на   шея ,  как   в   детство   на   спина   ранец",355,2,False,False
8062,dying,19 янв 2015,"оставаться   не   сметь ,  слеза  -  прощаться   с   закат ,  уходить   на   смерть .",235,0,False,False
8063,dying,19 янв 2015,"реклама   длиться   намного   долго , чем   длиться   ваш   отношение .",384,2,False,False
8064,dying,19 янв 2015,"сначала   жрать   по   ночь , а   потом   ныть , что   жирный .",429,1,False,False
8065,dying,19 янв 2015,я   у   мама   жиробас .,1261,8,False,False
8066,dying,19 янв 2015,"ты   правда   думать ,  что   я   заменять   этот   шлюха ?  ахвхахахахахвх   наивный .",539,5,False,False
8067,dying,19 янв 2015,потертый   колено .   размазывать   тушь .,374,3,False,False
8068,dying,19 янв 2015,"писать   телок   без   смайлик   и   скобочка ,  чтобы   они   сразу   понимать   какой   я   дерзкий",480,2,False,False
8069,dying,19 янв 2015,в   гроб   отдыхать,487,2,False,False
8070,dying,19 янв 2015,"ты   не   сериал ,  что   бы   я   ты   ждать .",462,4,False,False
8071,dying,19 янв 2015,давать   я   сила   доучиваться,640,8,False,False
8072,dying,19 янв 2015,все   нахуй,508,2,False,False
8073,dying,19 янв 2015,"я   думать   что   это   любовь ,  а   оказываться   что   у   ты   не   быть   деньги   на   героин",370,1,False,False
8074,dying,19 янв 2015,- ты   я   любить ?  - нет  - бездушный   кусок   гавно   ответ,621,7,False,False
8075,dying,19 янв 2015,"—  я   толстый   и   некрасивый .  —  у   я   на   ты   хуй   стоять .  —  а ,  ну   ладно .",653,1,False,False
8076,dying,19 янв 2015,"- выходить   на   улица ,  прогуливаться  - не ,  там   человек",457,7,False,False
8077,dying,19 янв 2015,"любить   я ,  чмо",380,1,False,False
8078,dying,19 янв 2015,"-  чей   это   труп   валяться ?  -  не   твой ,  вот   ты   и   беситься",743,10,False,False
8079,dying,19 янв 2015,я   заебаться .,409,4,False,False
8080,dying,19 янв 2015,"чтоб   ты   вечный   бан   в   кс   давать ,  сука",638,8,False,False
8081,dying,19 янв 2015,"я ,  конечно   скучать   и   хотеть   написать ,  но   идти   нахуй",627,5,False,False
8082,dying,19 янв 2015,"окей   гугл ,  где   доставать   шмаль ?",509,2,False,False
8083,dying,18 янв 2015,ты   мой   маленький   океан   и   я   тонуть   в   ты .,550,6,False,False
8084,dying,18 янв 2015,влюбляться   в   моральный   урод,554,4,False,False
8085,dying,18 янв 2015,я   самый   несчастный   человек   на   планета,393,3,False,False
8086,dying,18 янв 2015,плакать   полезно,545,4,False,False
8087,dying,18 янв 2015,ты   мой   сладкий,562,6,False,False
8088,dying,18 янв 2015,приносить   я   пицца,510,4,False,False
8089,dying,18 янв 2015,"давать   уже   2016 ,  с   это   2015   все   ясный",956,7,False,False
8090,dying,18 янв 2015,"бухать   или   не   бухать ,  вот   в   чем   вопрос",594,7,False,False
8091,dying,18 янв 2015,"если   ко   я   привыкать ,  то   я   норма",1120,15,False,False
8092,dying,18 янв 2015,"лайк   если   киска  ,  репост   если   принцесск",1317,10,False,False
8093,dying,18 янв 2015,"верить   в   волшебство , а   то   как   лох",714,8,False,False
8094,dying,18 янв 2015,сдыхать   весь   бабочка   в   живот,800,13,False,False
8095,dying,18 янв 2015,расстояние   ебать   в   рот   любовь   ваш,584,4,False,False
8096,dying,18 янв 2015,"все   можно   находить   замена ,  но   не   ты .",726,4,False,False
8097,dying,18 янв 2015,мой   член   по   протяженность   как   синий   ветка   метро,277,1,False,False
8098,dying,18 янв 2015,"одежда   без   я   выглядет   хорошо , чем   со   я .",396,2,False,False
8099,dying,18 янв 2015,май   стайл   негатив .,313,0,False,False
8100,dying,18 янв 2015,"а   мы   любить ,  от   встреча   до   встреча .",475,1,False,False
8101,dying,18 янв 2015,"питер   разводить   мост ,  а   ты   нога .",467,3,False,False
8102,dying,18 янв 2015,"позвонить   то ,  чей   номер   знать   наизусть .",455,2,False,False
8103,dying,18 янв 2015,"давать   я   шанс ,  а   хорошо   просто   давать   я .",494,6,False,False
8104,dying,18 янв 2015,я   все   про   твой   поступок   рассказывать,366,2,False,False
8105,dying,18 янв 2015,"ты   я   нужный ,  еблан",532,1,False,False
8106,dying,18 янв 2015,сука   должный   отвечать   за   свой   поступок .,454,8,False,False
8107,dying,18 янв 2015,и   нахуя   ты   только   входить   в   мой   жизнь,483,3,False,False
8108,dying,18 янв 2015,"—  мама ,  где   ложка ?  —  ты   обуваться   или   героин   сваривать ?",714,10,False,False
8109,dying,18 янв 2015,и   пусть   весь   шлюха   сглатывать .   аминь .,556,2,False,False
8110,dying,18 янв 2015,—  я   хотеть   увидеть   ты  —  зайти   ко   я   в   инстаграм,669,3,False,False
8111,dying,18 янв 2015,утопать   в   свой   конча .,353,0,False,False
8112,dying,18 янв 2015,"два   палец   в   рот ,  при   вид   ты",381,1,False,False
8113,dying,18 янв 2015,феерический   долбоеб .,374,4,False,False
8114,dying,18 янв 2015,"ты   любить ,  я   блевать",321,1,False,False
8115,dying,18 янв 2015,- мы   расставаться .  - оставлять   лайка   плз .,652,4,False,False
8116,dying,18 янв 2015,"я   в   рот   ебать   все ,  что   с   ты   связанный .",445,2,False,False
8117,dying,18 янв 2015,"зачем   я   хуй ,  на   который   нет   ты ?",358,0,False,False
8118,dying,18 янв 2015,гениус   фантастикус,248,0,False,False
8119,dying,18 янв 2015,я   пусичка,735,6,False,False
8120,dying,18 янв 2015,"у   я   не   видно   кость , потому   что   они   стесняться .",653,4,False,False
8121,dying,17 янв 2015,ты   хоть   в   один   мультик   видеть   красивый   и   жирный   принцесса ? нет ? ну   вот . какой   же   ты   тогда   принцесса ?,535,1,False,False
8122,dying,17 янв 2015,"влюбляться   надо   в   душа , а   не   в   сиська , писька .  даша , 6   год .",1332,21,False,False
8123,dying,17 янв 2015,-  почему   ты   я   игнорать ?  -  я   так   флиртовать .,670,5,False,False
8124,dying,17 янв 2015,мы   23000  : 3   спасибо   наш   подписчик   !!!  мы   вы   любить   !!!,294,0,False,False
8125,dying,17 янв 2015,"когда   я   рожать ,  мусор   дрожать",1092,16,False,False
8126,dying,17 янв 2015,с   каждый   лайко   телок   твой   бывший   толстеть   на   1   кг .,1463,3,False,False
8127,dying,17 янв 2015,"а   мы , как   в   море   корабль , потерпеть   айсберг .",384,2,False,False
8128,dying,17 янв 2015,"—  окей   гугл ,  где   находить   нормальный   жизнь  —  по   ваш   запрос   нечего   не   находить",768,7,False,False
8129,dying,17 янв 2015,"лайк ,  если   ты   принцесса   контакт",827,4,False,False
8130,dying,17 янв 2015,"хорошо   иметь   аккаунт   в   стима  ,  и   играть   в   дота  ,  чем   вечно   слушать   твой   нытье   и   блевота   .",494,1,False,False
8131,dying,17 янв 2015,"у   шлюха   пизда   широко ,  чем   твой   возможность   в   жизнь   .",533,4,False,False
8132,dying,17 янв 2015,"выглядеть , как   самый   прекрасный   кусок   гавно   на   планета .",494,6,False,False
8133,dying,17 янв 2015,"интернет  -  это   шлюха , он   с   ты , пока   ты   платить .",733,11,False,False
8134,dying,17 янв 2015,"заебывать   пидр , сказать   что   лава   я",673,5,False,False
8135,dying,17 янв 2015,даже   поговорить   не   с   кто,535,3,False,False
8136,dying,17 янв 2015,"дышать   и   чувствовать ,  как   мир   вы   ненавидеть .",346,5,False,False
8137,dying,17 янв 2015,"ты   трогать   я   рука , а   я   трогаться   ум .",528,5,False,False
8138,dying,17 янв 2015,я   богиня,591,8,False,False
8139,dying,17 янв 2015,у   ты   быть   еда  –  я   сказать   ты   да .,933,11,False,False
8140,dying,17 янв 2015,я   у   мама   жирненький .,559,2,False,False
8141,dying,17 янв 2015,"целовать   ты , я   течь .",434,2,False,False
8142,dying,17 янв 2015,"сучок   от   я   в   восторг , а   от   ты   нет . ты   чмо .",340,2,False,False
8143,dying,17 янв 2015,"все   ждать , что   ты   быть   любить   такой , какой   ты   быть , но   сам   не   знать , какой   ты , ведь   ты   себя   давно   потерять .",312,0,False,False
8144,dying,17 янв 2015,богиня   первый   не   писать,629,5,False,False
8145,dying,17 янв 2015,"ну   правильно   зачем   быть   со   я , я   ж   ебало   не   выходить .",663,7,False,False
8146,dying,17 янв 2015,го   я   любить ?,1310,32,False,False
8147,dying,17 янв 2015,"ни   думать   не   о   чем , просто   идти   напиваться .",378,2,False,False
8148,dying,17 янв 2015,"13   январь   2015   год   в   сеть   интернет   становиться   распространяться   несколько   видеоролик ,  на   который   подросток   из   саудовский   аравия ,  сначала   на   скорость   сбивать ,  а   затем   становиться   переезжать   взад   и   вперед   скулить   от   боль   собака   до   тот   пора ,  пока   она   не   погибать   в   мучительный   боль .  видео   быть   выкладывать   в   Instagram   с   название  "" Stupid   Dog ""  пользователь   @ abood __ almaariifa .  как   утверждать   автор   видео ,  этот   выходка   показывать   еще",1241,84,True,False
8149,dying,17 янв 2015,"я   любить   ты   даже   сильно ,  чем   спать",574,7,False,False
8150,dying,17 янв 2015,я   хотеться   ты   видеть,442,4,False,False
8151,dying,17 янв 2015,ты   и   без   я   хорошо   жить,514,4,False,False
8152,dying,17 янв 2015,твой   голос   завораживать .,376,6,False,False
8153,dying,17 янв 2015,я   ты   любить .  но   никогда   не   признаваться .,538,7,False,False
8154,dying,17 янв 2015,"снова   подзабивать   на   я ,  ясно",538,4,False,False
8155,dying,17 янв 2015,не   бесить,391,7,False,False
8156,dying,17 янв 2015,спасибо   за   тот   редкий   момент,406,7,False,False
8157,dying,17 янв 2015,любовь  -  это   вносить   его   отпечаток   в   свой   айфон,367,3,False,False
8158,dying,17 янв 2015,трудно   быть   самый   охуенный,403,2,False,False
8159,dying,17 янв 2015,ну   я   вообще   хороший   человек,398,6,False,False
8160,dying,17 янв 2015,писать   я   не   забывать,482,5,False,False
8161,dying,16 янв 2015,"в   конец   вы   быть   друг   у   друг   в   чс ,  приятный   отношение .",824,15,False,False
8162,dying,16 янв 2015,"она   шалава , а   я   киса",505,2,False,False
8163,dying,16 янв 2015,мой   одноклассник   даун,695,3,False,False
8164,dying,16 янв 2015,"мальчик   любить   красивый   и   стройный , а   я   в   пролет , крч .",932,8,False,False
8165,dying,16 янв 2015,я   девуля   нормас   такой .,512,4,False,False
8166,dying,16 янв 2015,я   тошнить   от   ваш   жизнерадостность,405,3,False,False
8167,dying,16 янв 2015,"я   грустно ,  слишком   грустно",501,6,False,False
8168,dying,16 янв 2015,"посмотреть  "" пила "" -  придумывать   сестра   конкурс   на   день   рождение .",579,6,False,False
8169,dying,16 янв 2015,"ты   я   любить ?  —  бывать ,  когда   выпивать .",563,4,False,False
8170,dying,16 янв 2015,"ты   не   принцесса ,  ты   наебывать .",618,4,False,False
8171,dying,16 янв 2015,"жрать   так  ,  будто   не   толстеть",468,1,False,False
8172,dying,16 янв 2015,тупой   пизда   с   синдром   принцесса,408,4,False,False
8173,dying,16 янв 2015,приезжать .   быть   обниматься .,511,4,False,False
8174,dying,16 янв 2015,просить .   только   не   становиться   мой   очередной   ошибка .,495,2,False,False
8175,dying,16 янв 2015,дебил   одноразовый .,330,2,False,False
8176,dying,16 янв 2015,"ебать   на   ноль ,  я   король",529,3,False,False
8177,dying,16 янв 2015,я   вы   не   нравиться ?  не   любить   я ?  ну   и   заебись .,459,10,False,False
8178,dying,16 янв 2015,я   богиня   герцогиня,602,6,False,False
8179,dying,16 янв 2015,"я  ,  самовлюбленный   эгоистичный   тварь ,  с   комплекс   бог",650,10,False,False
8180,dying,16 янв 2015,"так   много   фоткаться , как   будто   красивый .",999,6,False,False
8181,dying,16 янв 2015,"когда   каникулы , я   уже   уставать .",610,4,False,False
8182,dying,16 янв 2015,от   принцесса   уходить   только   урод   и   лох .,621,6,False,False
8183,dying,16 янв 2015,"по   рожа   получать   хотеть ?   ты   и   так   урод  , зачем   ты   быть   еще   страшно",360,2,False,False
8184,dying,16 янв 2015,"весь   ваш   интернет - отношение   заканчиваться   то , что   кто-то   из   вы   находить   реальный   любовь",503,3,False,False
8185,dying,16 янв 2015,"бля ,  надо   быть   сдыхать   на   новогодний   каникулы .",600,7,False,False
8186,dying,16 янв 2015,и   нахуя   ты   только   входить   в   мой   жизнь,470,3,False,False
8187,dying,16 янв 2015,"похуй   на   ты ,  как   на   светофор   в   гта",741,5,False,False
8188,dying,16 янв 2015,"ты   любить ,  ты   не   любить .  ты   не   любить ,  ты   любить .   вы   что   блять ,  издеваться ?",758,9,False,False
8189,dying,16 янв 2015,"когда   ты   надоедать   этот   новый   шлюха ,  мочь   вернуться   ко   я .  я   всегда   ждать .",493,7,False,False
8190,dying,16 янв 2015,"расстояние   не   помеха ,  мы   все   равный   встречаться   с   ты",512,7,False,False
8191,dying,16 янв 2015,"полюбить   я ,  я   заебись",562,7,False,False
8192,dying,16 янв 2015,ты   мразь   и   котик   одновременно .,466,1,False,False
8193,dying,16 янв 2015,"не   ругать   снег , он   ко   я   приходить .",341,2,False,False
8194,dying,16 янв 2015,"у   все   кипеть   чувство , а   у   я   чай .",441,2,False,False
8195,dying,16 янв 2015,"я   нрав , когда   ты   я   обнимать .",630,8,False,False
8196,dying,16 янв 2015,"ни   думать   не   о   чем , просто   идти   напиваться .",323,1,False,False
8197,dying,16 янв 2015,из   сладкий   я   при   почитать   твой   губа .,301,1,False,False
8198,dying,16 янв 2015,"она   шалава , а   я   киса",383,4,False,False
8199,dying,16 янв 2015,еще   немного   пострадать   и   спать .,349,5,False,False
8200,dying,16 янв 2015,"о   какой   моральный   устой   идти   речь , если   второклассник   по   доходить   и   говорить , что   у   ты   классный   жопа .",473,2,False,False
8201,dying,15 янв 2015,"ты   мочь   рождаться   принцесса   великобритания , но   рождаться   чмошница , который   ныть   в   твиттер .",491,3,False,False
8202,dying,15 янв 2015,сарказм  -  мой   единственный   защита,476,4,False,False
8203,dying,15 янв 2015,"человек   умирать   столько   раз ,  сколько   раз   он   терять   дорогой   он   человек .",484,6,False,False
8204,dying,15 янв 2015,"улыбаться   и   притворяться .   что   больше   ничто   не   чувствовать   к   человек ,  а   внутри   пусть   умирать   от   ломка   душа",582,5,False,False
8205,dying,15 янв 2015,"ты   доверять   я ,  никто   не   доверять",395,7,False,False
8206,dying,15 янв 2015,"чтобы   по   ты   скучать ,  нужно   умирать",547,5,False,False
8207,dying,15 янв 2015,"любовь   приносить   только   боль .  она   как   наркотик .  сначала   ты   очень   хорошо ,  но   потом   начинаться   ломка ,  и   ты   просто   умирать .",510,5,False,False
8208,dying,15 янв 2015,хороший   учитель   по   танец  -  бухнуть .,581,8,False,False
8209,dying,15 янв 2015,"строить   из   себя   пиздатый ,  а   сам   чмо",584,4,False,False
8210,dying,15 янв 2015,лайк   кто   нравка   наш   пабла,1352,0,False,False
8211,dying,15 янв 2015,"хорошо   обжигаться   об   утюг  , чем   обжигаться   любовь   .",403,2,False,False
8212,dying,15 янв 2015,"бороться   за   любовь   уже   не   модно ,  правда ?",392,1,False,False
8213,dying,15 янв 2015,"каждый   раз ,  когда   я   к   ты   притрагиваться ,  я   бояться   услышать   от   ты : "" не   трогать   я   больше   никогда "" .",472,7,False,False
8214,dying,15 янв 2015,"я   нравиться   только   бомж ,  алкаш   и   пятиклассник",883,5,False,False
8215,dying,15 янв 2015,мы   22000  : 3   спасибо   наш   подписчик   !!!  мы   вы   любить   !!!,267,0,False,False
8216,dying,15 янв 2015,"—  мы   последний   поколение ,  у   кто   детский   фотка   сделать   не   на   телефон .",646,4,False,False
8217,dying,15 янв 2015,-  какой   у   ты   любимый   цвет   глаз ?  -  красный .,643,10,False,False
8218,dying,15 янв 2015,мы   весь   страдать   от   любовь,467,4,False,False
8219,dying,15 янв 2015,"вот   все   стесняться   свой   жирный   лях , а   я   они   на   авка   ставить",416,2,False,False
8220,dying,15 янв 2015,"не   плакать ,  не   переживать   курить   трава   и   летать .",1117,15,False,False
8221,dying,15 янв 2015,"я   из   тот  , кто   бояться   кидать   картошечка   в   масло .",428,4,False,False
8222,dying,15 янв 2015,"я   из   тот , кто   всегда   не   везти .",399,4,False,False
8223,dying,15 янв 2015,"хотеть   как   хорошо ,  а   получаться   как   всегда",327,2,False,False
8224,dying,15 янв 2015,без   ты   все   не   так,428,4,False,False
8225,dying,15 янв 2015,я   как-то   жить   уставать,457,7,False,False
8226,dying,15 янв 2015,"хотеть   написать   все ,  что   чувствовать   к   ты",492,6,False,False
8227,dying,15 янв 2015,"просто   в   другой   страна   переезжать ,  что   ты   забывать",410,2,False,False
8228,dying,15 янв 2015,"больно , когда   любимый   проходить   мимо",502,4,False,False
8229,dying,15 янв 2015,купить   я   пожирать   и   я   твой,661,7,False,False
8230,dying,15 янв 2015,"все   норма ,  я   в   2015   год",417,4,False,False
8231,dying,15 янв 2015,вернуть   я   мой   2014,378,1,False,False
8232,dying,15 янв 2015,неловкий   чувство   быть   с   утро,305,1,False,False
8233,dying,15 янв 2015,"забывать   все ,  что   быть   сегодня   ночь ,  я   быть   пьяный   и   одинокий",366,0,False,False
8234,dying,14 янв 2015,кто   чем   заниматься   ?   фотка   в   коммент,155,0,False,False
8235,dying,14 янв 2015,я   илит,496,7,False,False
8236,dying,14 янв 2015,хотеть   ебац   ладно   я   спать,387,1,False,False
8237,dying,14 янв 2015,"хватить   выебываться .   ложиться   спать ,  бухать   дура",412,2,False,False
8238,dying,14 янв 2015,ни   день   без   хуйнуть,627,2,False,False
8239,dying,14 янв 2015,"давать   она   пойти   нах ,  а   ты   ко   я",531,3,False,False
8240,dying,14 янв 2015,"я   то ,  собственно ,  нахуй   никто   не   нужный .",360,2,False,False
8241,dying,14 янв 2015,"ты   бежать   за   я ,  а   я   бежать   в   мак",576,2,False,False
8242,dying,14 янв 2015,"не   страшный ,  а   своеобразный .",680,7,False,False
8243,dying,14 янв 2015,"чтобы   жизнь   быть   оч   найс ,  перед   школа   юзай   спайс",626,9,False,False
8244,dying,14 янв 2015,∧ ＿ ∧  ( ･ ω ･ ｡) つ ━ ☆ ・* 。   ⊂ 　　  ノ  　　　・゜+ .   し ー Ｊ 　　　 ° 。 + *´¨)  . · ´¸ . ·*´¨) ¸ . ·*¨) (¸ . ·´ (¸ . ·'* ☆ теперь   ты   винкс ☆,467,4,False,False
8245,dying,14 янв 2015,только   хотеть   признаваться   он   в   любовь   и   тут   же   вк   затормаживать   это   знак   свыше,505,2,False,False
8246,dying,14 янв 2015,я   привыкать   к   ты,517,5,False,False
8247,dying,14 янв 2015,у   я   начинаться   ломка   без   вк,466,2,False,False
8248,dying,14 янв 2015,я   умирать   вместе   с   вк,356,0,False,False
8249,dying,14 янв 2015,мы   общаться   все   мало   и   мало,625,4,False,False
8250,dying,14 янв 2015,давать   начинать   все   сначала ?,394,2,False,False
8251,dying,14 янв 2015,ты   у   я   во   сон   и   на   заставка .   я   достаточно,499,3,False,False
8252,dying,14 янв 2015,почему   же   так   тянуть   к   ты ?,443,4,False,False
8253,dying,14 янв 2015,я   любить   твой   пошлый   шуточка,569,4,False,False
8254,dying,14 янв 2015,"ой ,  ну   не   любить   и   похуй",603,5,False,False
8255,dying,14 янв 2015,"ты   ж   нужный   я ,  блять",558,5,False,False
8256,dying,14 янв 2015,"я   быть   с   ты ,  если   ты   быть   покупать   я   биг   мак",383,2,False,False
8257,dying,14 янв 2015,я   согревать   твой   один   сообщение,489,7,False,False
8258,dying,14 янв 2015,игнорать   знач   любить,752,6,False,False
8259,dying,14 янв 2015,заебывать   нет   у   я   никто   близко   ты .,616,3,False,False
8260,dying,14 янв 2015,"просто   я   ты   верить , a   ты   я   пиздеть .",574,5,False,False
8261,dying,14 янв 2015,хорошо   бы   я   сдыхать,511,3,False,False
8262,dying,14 янв 2015,"вот   и   писать   свой   шлюха , а   я   не   трогать",491,4,False,False
8263,dying,14 янв 2015,я   в   ахуй   от   происходить,547,7,False,False
8264,dying,14 янв 2015,"любить   только   тот ,  кто   ставить   я   лайка",549,2,False,False
8265,dying,14 янв 2015,"я   купить   она   роза ,  она   хотеть   доза",527,7,False,False
8266,dying,14 янв 2015,"она   шлюха ,  а   я   кися",444,2,False,False
8267,dying,13 янв 2015,мой   киса .,442,5,False,False
8268,dying,13 янв 2015,сегодня   ты   никто   не   нужный   а   завтра   ничто   не   изменяться,461,7,False,False
8269,dying,13 янв 2015,ограждать   я   от   шалавый   и   их   тупой   парень,540,1,False,False
8270,dying,13 янв 2015,я   никто   не   любить,428,7,False,False
8271,dying,13 янв 2015,бессмысленно   осмысливать   смысл   неосмысленный   мысль,827,6,False,False
8272,dying,13 янв 2015,мой   мудак,395,2,False,False
8273,dying,13 янв 2015,"удаль   я   из   друг ,  ладно .",366,0,False,False
8274,dying,13 янв 2015,я   ненавидеть   человек,309,0,False,False
8275,dying,13 янв 2015,"я   не   хотеть   привыкать   к   ты .   пожалуйста ,  уходить",365,3,False,False
8276,dying,13 янв 2015,проходить   только   10   минута    а   я   уже   скучать,396,2,False,False
8277,dying,13 янв 2015,"я   ты   любить ,  а   ты   я   нахуй   посылать",450,4,False,False
8278,dying,13 янв 2015,сегодня   я   грустненький,578,8,False,False
8279,dying,13 янв 2015,"если   однажды   ты   напишеть   я   первый ,  я   не   поверять .  я   быть   уверять ,  что   это   твой   кот .",658,6,False,False
8280,dying,13 янв 2015,"калечить   человек ,  а   не   жизнь",389,4,False,False
8281,dying,13 янв 2015,"у   все   любовь , а   у   я   в   холодильник   пусто",304,2,False,False
8282,dying,13 янв 2015,"окей   гугл ,  где   скачать   любовь   без   регистрация   и   на * ба ?",455,4,False,False
8283,dying,13 янв 2015,нехватка   ты   нехватка   здоровье   и   сон,356,4,False,False
8284,dying,13 янв 2015,любить   твой   запах,406,3,False,False
8285,dying,13 янв 2015,обидно   как-то,430,4,False,False
8286,dying,13 янв 2015,день   без   ты   невыносимый,373,5,False,False
8287,dying,13 янв 2015,"холодно , и   я   не   о   погода",391,2,False,False
8288,dying,13 янв 2015,мы   отдаляться   друг   от   друг,310,2,False,False
8289,dying,13 янв 2015,со   время   любовь   проходить,370,6,False,False
